"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper","sav_rate","gdp_sq","cs_sq","capital_share","tech_level","tc_share","he_pc","pop","tc","gdp_cf","gdp_cf_lower","gdp_cf_upper","cs_cf","cs_cf_lower","cs_cf_upper"
"2251","Mexico",2021,"Latin America and Caribbean",555247980.902143,555247980.902143,555247980.902143,555247980.902143,19.1372436548323,2.49e+12,10264806939721.3,0.36026,8.35658650527697,3.29141552471027,1190.110028,126386142,4950730492.37362,2.49e+12,2.49e+12,2.49e+12,10264806939721.3,10264806939721.3,10264806939721.3
"2252","Mexico",2022,"Latin America and Caribbean",561793050.280943,561965649.875802,561945641.918104,561988491.176327,19.1372436548323,2587060200000,10228083959740.5,0.36026,8.66559442446484,3.35634916244792,1202.86411322398,127024134,5128258933.43762,2587499836752.03,2587466647740.95,2587537724761.32,10229031393097.6,10229031393097.6,10229031393097.6
"2253","Mexico",2023,"Latin America and Caribbean",569790081.425767,570061782.854556,570031505.383268,570096167.944899,19.1372436548323,2669251102554,10211771775724.7,0.36026,8.9045760731143,3.4225638226752,1215.75488050767,127984117,5325417407.802,2670038314218.7,2669986161713.6,2670097546267.22,10213737379177.7,10213731027715.7,10213744629898.3
"2254","Mexico",2024,"Latin America and Caribbean",577561628.813039,577890606.206171,577855141.914896,577930707.610878,19.1372436548323,2726373076148.66,10212004274193.5,0.36026,9.05072158796304,3.49008477763428,1228.78379463549,128927016,5529111943.1421,2727451239604.52,2727388202817.95,2727522535694.86,10215041386193.2,10215025371752.4,10215059609759.2
"2255","Mexico",2025,"Latin America and Caribbean",585129891.612089,585493481.540726,585455210.969405,585536661.418254,19.1372436548323,2766232650521.95,10223156719006.2,0.36026,9.13369437032513,3.5589377981427,1241.95233608957,129849919,5739406819.22724,2767570214283.99,2767500319388.14,2767649103401.85,10227306425797.9,10227279148575.7,10227337382292.2
"2256","Mexico",2026,"Latin America and Caribbean",592441358.266729,592827722.710555,592787648.668448,592872901.035476,19.1372436548323,2815554578680.76,10241379565445.8,0.36026,9.24451235430856,3.6291491634293,1255.26200121796,130752863,5956489876.80918,2817147618423.75,2817072100966.49,2817232788800.03,10246676124001.4,10246636834683.8,10246720629873.7
"2257","Mexico",2027,"Latin America and Caribbean",599428646.990064,599831865.460499,599790332.448642,599878695.50409,19.1372436548323,2871246248247.06,10268130127130.4,0.36026,9.37197768730264,3.70074567116432,1268.71430240465,131635235,6180523024.57082,2873100627898.25,2873019695208.25,2873191914991.48,10274606629636.4,10274554852824.9,10274665209477.5
"2258","Mexico",2028,"Latin America and Caribbean",606196854.393016,606614009.393579,606571118.179109,606662395.208262,19.1372436548323,2930336496035.98,10304201011231.2,0.36026,9.50489465406621,3.77375464768716,1282.31076824147,132487107,6411218334.85175,2932462074752.04,2932375609774.3,2932559641935.04,10311891347514.3,10311826671257.3,10311964468196.8
"2259","Mexico",2029,"Latin America and Caribbean",612738408.511497,613168144.567116,613123915.292926,613218064.355543,19.1372436548323,2968611177364.78,10349776595822.5,0.36026,9.56483862227995,3.8482039584363,1296.05294370173,133320604,6649333218.60769,2971001593054.84,2970910076070.6,2971104901825.1,10358716122943.4,10358638133485.8,10358804259261.4
"2260","Mexico",2030,"Latin America and Caribbean",619038699.913561,619480516.295385,619434954.798441,619531958.565191,19.1372436548323,3007385784634.79,10400398120208.2,0.36026,9.62403832499044,3.92412201858451,1309.94239031579,134137899,6895189385.1013,3010050063850.09,3009953363065.71,3010159256045.15,10410620629747.6,10410529025934.6,10410724129700.7
"2261","Mexico",2031,"Latin America and Caribbean",625054018.579823,625507651.487227,625460772.634592,625560594.899686,19.1372436548323,3046666847644.24,10455908959444.2,0.36026,9.68280523014353,4.00153780388425,1323.98068634853,134930315,7148552454.28146,3049614683523,3049512674126.34,3049729893404.72,10467449762304.7,10467344232817.6,10467568983636.6
"2262","Mexico",2032,"Latin America and Caribbean",630697461.039656,631162805.771821,631114622.545786,631217232.555193,19.1372436548323,3086460981480.53,10516161569456.6,0.36026,9.74168967227286,4.08048086172674,1338.16942697866,135706171,7410065477.20197,3089702668505.56,3089595207609.9,3089824052973.75,10529057502609.8,10528937727810.3,10529192810870.9
"2263","Mexico",2033,"Latin America and Caribbean",636074760.049776,636551831.146062,636502344.797824,636607739.098727,19.1372436548323,3126774887634.23,10581017049321.1,0.36026,9.8001697143153,4.16098132241958,1352.51022447996,136456963,7679483729.75291,3130321045350.79,3130207979345.13,3130448777308.02,10595306637646.4,10595172286533.4,10595458410135.9
"2264","Mexico",2034,"Latin America and Caribbean",641172140.013054,641660941.933736,641610153.261283,641718330.143314,19.1372436548323,3167615355127.64,10650344725639.7,0.36026,9.85839291797576,4.24306991068646,1367.00470840454,137175782,7956602145.29177,3171476846613.65,3171358014904.92,3171611108197.92,10666068112904.2,10665918841629.8,10666236741145
"2265","Mexico",2035,"Latin America and Caribbean",645966571.344636,646467260.628327,646415151.018335,646526150.972875,19.1372436548323,3208989261658.08,10724021757916.4,0.36026,9.9165582449491,4.32677795739391,1381.65452576796,137871682,8242124044.41917,3213177490956.55,3213052690211.39,3213318514162.38,10741220633191.2,10741056084367,10741406523986.5
"2266","Mexico",2036,"Latin America and Caribbean",650489699.393967,651002352.83312,650948911.878572,651062757.835263,19.1372436548323,3250903574756.14,10801932763881.4,0.36026,9.97456265605845,4.41213741150944,1396.46134123641,138530163,8535368825.28975,3255430038875.27,3255299078051.4,3255578041777.79,10820650522398.9,10820470317593.2,10820854106609
"2267","Mexico",2037,"Latin America and Caribbean",654553053.871573,655077651.746552,655022877.612402,655139573.867587,19.1372436548323,3293365352959.01,10883969463772.1,0.36026,10.0335195849098,4.4991808522956,1411.42683731585,139158446,8836929535.45546,3298241893532.27,3298104562320.58,3298397115423.92,10904251009160.1,10904054752302.7,10904472737835.7
"2268","Mexico",2038,"Latin America and Caribbean",658234351.837397,658771027.721066,658714902.687847,658834487.90258,19.1372436548323,3336381746999.2,10970030342623.1,0.36026,10.0930727950546,4.58794150174439,1426.55271454318,139752145,9146694602.83325,3341620659037.6,3341476721293.23,3341783369461.83,10991922190929.9,10991709465506.8,10992162538363.4
"2269","Mexico",2039,"Latin America and Caribbean",661518814.847859,662067713.736203,662010219.461901,662132733.410784,19.1372436548323,3379960001008.72,11060020329670.5,0.36026,10.1533793340936,4.67845323725734,1441.84069167952,140305539,9464428342.90286,3385573915841.65,3385423122036.75,3385744399229.08,11083570594156.2,11083340959287.4,11083830062508.3
"2270","Mexico",2040,"Latin America and Caribbean",664384120.019059,664945437.851197,664886548.052618,665012047.516411,19.1372436548323,3424107453739.05,11153850494015.9,0.36026,10.2146402250085,4.77075060457541,1457.29250590547,140817497,9790166235.62889,3430109424436.05,3429951495733.7,3430287998649.27,11179108824549.9,11178861813646.7,11179387945305.7
"2271","Mexico",2041,"Latin America and Caribbean",666978612.65387,667552455.047153,667492154.161949,667620673.230885,19.1372436548323,3468831539796.99,11251437755740.4,0.36026,10.2761121019874,4.86486883096419,1472.90991301851,141292846,10124357992.3356,3475234519359.59,3475069209134.02,3475421466269.69,11278455349470.9,11278190465912.2,11278754688371.1
"2272","Mexico",2042,"Latin America and Caribbean",668988423.863106,669574726.2835,669513017.227409,669644550.314683,19.1372436548323,3514139790896.7,11352704611700,0.36026,10.339617601576,4.96084383865903,1488.69468763255,141726854,10466785924.8093,3520957221992.04,3520784254448.7,3521152856080.14,11381534202601.5,11381250927400.1,11381854351042.4
"2273","Mexico",2043,"Latin America and Caribbean",670563206.004822,671162143.196821,671099001.096879,671233601.709885,19.1372436548323,3560039837128.04,11457578875270.3,0.36026,10.4044139049005,5.05871225857568,1504.64862337954,142123819,10817874486.7663,3567285693765.35,3567104752259.55,3567490375626.94,11488274709351.7,11487972496690.2,11488616289342.7
"2274","Mexico",2044,"Latin America and Caribbean",671648267.93877,672259935.945447,672195345.568804,672333046.982874,19.1372436548323,3606539408241.54,11565993429347.1,0.36026,10.4708969778234,5.15851144429118,1520.77353311329,142472084,11176831946.4949,3614227962021.62,3614038722421.22,3614442061480.37,11598611371962.8,11598289642717.5,11598975043420.8
"2275","Mexico",2045,"Latin America and Caribbean",672266666.797805,672891137.297583,672825083.668036,672965917.981426,19.1372436548323,3653646334950.11,11677885991942.5,0.36026,10.5390334813782,5.26027948630057,1537.07124911549,142783583,11544658602.9689,3661792101092.63,3661594227046.89,3662016000761.24,11712483352260.3,11712141494233.9,11712869812880.5
"2276","Mexico",2046,"Latin America and Caribbean",672626386.208031,673263739.964667,673196208.454586,673340206.773825,19.1372436548323,3701368550247.75,11793198893750.6,0.36026,10.6077405938434,5.36405522655519,1553.54362330386,143054635,11921163018.0017,3709986042759.97,3709779222275.13,3710220097285.66,11829834590612.7,11829471957849.4,11830244576427.1
"2277","Mexico",2047,"Latin America and Caribbean",672384422.833839,673034519.911152,672965520.556556,673112662.164528,19.1372436548323,3749714090745.51,11911878867087.3,0.36026,10.6790594842256,5.46987827328718,1570.19252744266,143287355,12306609883.7717,3758818367614.36,3758602254509.42,3759062971956.11,11950613311658.6,11950229230793.3,11951047589767.1
"2278","Mexico",2048,"Latin America and Caribbean",671725919.75487,672388714.674062,672318246.761909,672468533.800145,19.1372436548323,3798691098024.9,12033876845638.5,0.36026,10.7520455622558,5.57778901612721,1587.01985335531,143481413,12701063502.9677,3808297432399.93,3808071677952.05,3808552984470.24,12074772021547.7,12074365786634.2,12075231396279.6
"2279","Mexico",2049,"Latin America and Caribbean",670665589.950695,671341139.100083,671269189.838399,671422650.216874,19.1372436548323,3848307820008.93,12159147774480,0.36026,10.826717633303,5.68782864151972,1604.0275131394,143626428,13103661835.1846,3858432037448.34,3858196253462.14,3858698980072.9,12202267212678.7,12201838086332.2,12202752524296.4
"2280","Mexico",2050,"Latin America and Caribbean",669269493.792479,669957654.628354,669884234.223297,670040846.53288,19.1372436548323,3898572612351.12,12287650429859.1,0.36026,10.9027938356798,5.80003914844283,1621.21743938393,143734432,13515527757.8719,3909230338787.67,3908984179988.94,3909509065809.31,12333059072000.5,12332606279415.3,12333571203497.8
"2281","Mongolia",2021,"East Asia and Pacific",15802187.0942166,15802187.0942166,15802187.0942166,15802187.0942166,22.7592434499455,39063361321,167529993175.29,0.40278,9.75029446749573,1.19982252822052,885.9516109,3322207,35314552.1678457,39063361321,39063361321,39063361321,167529993175.29,167529993175.29,167529993175.29
"2282","Mongolia",2022,"East Asia and Pacific",16054215.1417776,16055681.5927801,16055245.0959639,16056219.5956047,22.7592434499455,41029420296.2859,168044019019.304,0.40278,10.1573648391566,1.22381897878493,874.983210703666,3373358,36122627.8721895,41032101791.5419,41031652480.0566,41032655579.011,168052056344.205,168052056344.205,168052056344.205
"2283","Mongolia",2023,"East Asia and Pacific",16267562.9139232,16269952.6821713,16269250.8748941,16270813.0733319,22.7592434499455,43286038412.5816,168979803719.672,0.40278,10.6238973526456,1.24829535836063,864.150603254236,3423374,36928455.2446727,43291118825.4543,43290351032.2416,43292060189.9851,168996270703.179,168996168443.284,168996396741.017
"2284","Mongolia",2024,"East Asia and Pacific",16455517.1184964,16458481.0507284,16457619.0895991,16459532.7664124,22.7592434499455,45233910141.1478,170382388395.844,0.40278,10.9963033140809,1.27326126552784,853.452107388568,3470939,37717566.4160595,45241188007.3496,45240190550.9734,45242405363.3985,170407592930.742,170407321039.915,170407926914.134
"2285","Mongolia",2025,"East Asia and Pacific",16662219.3252236,16665547.8364675,16664586.436986,16666716.0891436,22.7592434499455,46817096996.088,172158164707.006,0.40278,11.2541896392927,1.2987264908384,842.886062756929,3516319,38492386.6237677,46826415897.6754,46825249026.2009,46827834535.5887,172192349635.209,172191864325.399,172192943980.458
"2286","Mongolia",2026,"East Asia and Pacific",16862367.8617324,16865935.820433,16864908.9435776,16867180.1718016,22.7592434499455,48455695390.9511,174205473553.192,0.40278,11.5106446566565,1.32470102065516,832.450829565312,3559575,39253158.6221363,48467027457.4839,48465718173.4578,48468615137.3977,174248830722.466,174248104107.027,174249718221.709
"2287","Mongolia",2027,"East Asia and Pacific",17058602.3894868,17062344.7601669,17061268.7039368,17063646.5714208,22.7592434499455,50151644729.6344,176523349554.923,0.40278,11.7648884341937,1.35119504106827,822.144788320953,3601062,40003404.1206441,50165018472.7362,50163576493.2406,50166764428.0166,176576051680.276,176575063412.47,176577256148.493
"2288","Mongolia",2028,"East Asia and Pacific",17227388.9653382,17231256.3639413,17230143.5703904,17232601.5733105,22.7592434499455,52157710518.8198,179111316995.346,0.40278,12.0815849359693,1.37821894188963,811.966339580989,3640804,40743050.2755087,52173246541.8895,52171669073.8807,52175155150.2646,179173532249.314,179172265211.274,179175073860.334
"2289","Mongolia",2029,"East Asia and Pacific",17376418.0080298,17380389.0860997,17379244.99347,17381771.2845908,22.7592434499455,54814497599.4249,182026451460.475,0.40278,12.5316056115472,1.40578332072743,801.913903704238,3679525,41479917.8532608,54832476135.6891,54830741280.7533,54834573961.9852,182098364643.059,182096801937.136,182100263558.354
"2290","Mongolia",2030,"East Asia and Pacific",17542277.071479,17546351.5537921,17545176.6996645,17547770.2908886,22.7592434499455,57606614960.4709,185400493841.969,0.40278,12.9765196017665,1.43389898714197,791.985920606045,3717546,42217486.2027805,57627192339.973,57625289445.989,57629492390.4177,185482343659.748,185480464249.263,185484625078.672
"2291","Mongolia",2031,"East Asia and Pacific",17709830.4239829,17714012.0036067,17712805.5106417,17715468.3006357,22.7592434499455,60540955997.7207,189241298891.997,0.40278,13.4200467754379,1.46257696688481,782.180849516164,3755107,42958412.6059228,60564299954.4524,60562214634.9605,60566819451.7041,189333347855.246,189331129331.012,189336038677.304
"2292","Mongolia",2032,"East Asia and Pacific",17884968.705733,17889254.098306,17888017.2093824,17890746.5435789,22.7592434499455,63624765239.773,193557897509.842,0.40278,13.8598904826589,1.49182850622251,772.497168739642,3792429,43705214.5725364,63651034255.4068,63648754766.0522,63653787396.654,193660433942.58,193657851741.617,193663563642.049
"2293","Mongolia",2033,"East Asia and Pacific",18073901.1894803,18078284.9474603,18077019.1026184,18079811.7605718,22.7592434499455,66865656233.916,198360517849.727,0.40278,14.2935969251378,1.52166507634696,762.933375420655,3829905,44462480.6116382,66895004056.8483,66892519196.442,66898004201.3433,198473853066.232,198470881180.786,198477452874.846
