"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper"
"6210","Bangladesh",2050,"South Asia",666467160.535685,666760742.167128,666662638.550176,666892951.339787
"6233","Barbados",2021,"Latin America and Caribbean",1572508.35582595,1572508.35582595,1572508.35582595,1572508.35582595
"6256","Barbados",2022,"Latin America and Caribbean",1564630.75606837,1565193.24094851,1565051.67678051,1565364.23946532
"6279","Barbados",2023,"Latin America and Caribbean",1556611.97517207,1557486.40691321,1557268.61565806,1557747.38676055
"6302","Barbados",2024,"Latin America and Caribbean",1549134.28125927,1550177.09775841,1549919.86541165,1550483.31562754
"6325","Barbados",2025,"Latin America and Caribbean",1540885.36193104,1542015.70144312,1541738.61058302,1542343.96214554
"6348","Barbados",2026,"Latin America and Caribbean",1532423.53553773,1533597.49748138,1533310.99563608,1533935.70308968
"6371","Barbados",2027,"Latin America and Caribbean",1524465.93739671,1525660.69407297,1525369.99129425,1526003.24771632
"6394","Barbados",2028,"Latin America and Caribbean",1516861.7039408,1518065.95312912,1517773.50047482,1518410.29482583
"6417","Barbados",2029,"Latin America and Caribbean",1510134.0542277,1511339.4886082,1511047.05172671,1511683.68347373
"6440","Barbados",2030,"Latin America and Caribbean",1502468.00633111,1503670.5268241,1503378.96928481,1504013.62967938
"6463","Barbados",2031,"Latin America and Caribbean",1494307.23639907,1495506.0209405,1495215.49198647,1495847.86902581
"6486","Barbados",2032,"Latin America and Caribbean",1486435.53489918,1487630.86933155,1487341.31843149,1487971.5141678
"6509","Barbados",2033,"Latin America and Caribbean",1478769.91644489,1479963.68390471,1479674.6904819,1480303.61110773
"6532","Barbados",2034,"Latin America and Caribbean",1472772.38077044,1473965.79664459,1473677.07050096,1474305.3365754
"6555","Barbados",2035,"Latin America and Caribbean",1465616.9040404,1466809.68608577,1466521.27523372,1467148.78463341
"6578","Barbados",2036,"Latin America and Caribbean",1457341.56158848,1458532.50297697,1458244.68795849,1458870.83426219
"6601","Barbados",2037,"Latin America and Caribbean",1448682.22689363,1449869.68551776,1449582.83544249,1450206.80566405
"6624","Barbados",2038,"Latin America and Caribbean",1439578.29846042,1440761.69517095,1440475.92051367,1441097.45809457
"6647","Barbados",2039,"Latin America and Caribbean",1431796.57068701,1432977.70622571,1432692.57565314,1433312.62727804
"6670","Barbados",2040,"Latin America and Caribbean",1423045.96562757,1424225.89724088,1423941.18331171,1424560.26147707
"6693","Barbados",2041,"Latin America and Caribbean",1413649.15285423,1414828.53750217,1414544.08899683,1415162.51727077
"6716","Barbados",2042,"Latin America and Caribbean",1404661.60009754,1405843.15583561,1405558.33429724,1406177.50257253
"6739","Barbados",2043,"Latin America and Caribbean",1396081.96232617,1397266.15122156,1396980.85280177,1397601.02095896
"6762","Barbados",2044,"Latin America and Caribbean",1388604.20880044,1389791.53394137,1389505.62649625,1390127.09011797
"6785","Barbados",2045,"Latin America and Caribbean",1379943.44346322,1381133.85047596,1380847.32322534,1381470.09602712
"6808","Barbados",2046,"Latin America and Caribbean",1370680.90714722,1371875.96126931,1371588.43503069,1372213.34867524
"6831","Barbados",2047,"Latin America and Caribbean",1360932.75257118,1362131.56367586,1361843.24103039,1362469.85540958
"6854","Barbados",2048,"Latin America and Caribbean",1350459.659741,1351657.63318753,1351369.60134722,1351995.54150162
"6877","Barbados",2049,"Latin America and Caribbean",1340326.23325378,1341522.35515531,1341234.8618466,1341859.57246797
"6900","Barbados",2050,"Latin America and Caribbean",1330255.45127109,1331452.37850031,1331164.82382115,1331789.63749696
"6923","Belgium",2021,"Europe and central Asia",69533233.3493864,69533233.3493864,69533233.3493864,69533233.3493864
"6946","Belgium",2022,"Europe and central Asia",69951337.9440033,69957848.49201,69956831.2498483,69958939.9703743
"6969","Belgium",2023,"Europe and central Asia",70230281.057235,70240791.6205371,70239213.5959982,70242452.8050541
"6992","Belgium",2024,"Europe and central Asia",70465107.3447924,70477933.6719538,70476075.3358796,70479858.9182542
"7015","Belgium",2025,"Europe and central Asia",70649306.1168219,70663313.3388982,70661346.5283483,70665322.798087
"7038","Belgium",2026,"Europe and central Asia",70860822.5238621,70875285.0568523,70873307.6491489,70877284.2421077
"7061","Belgium",2027,"Europe and central Asia",71093280.0619747,71107763.926657,71105823.2987808,71109714.9808772
"7084","Belgium",2028,"Europe and central Asia",71347556.6403603,71361847.3359472,71359956.682878,71363744.7911704
"7107","Belgium",2029,"Europe and central Asia",71608221.8308429,71622228.2422732,71620386.1910266,71624076.8567017
"7130","Belgium",2030,"Europe and central Asia",71856895.4403952,71870586.7275944,71868790.0481624,71872389.9711337
"7153","Belgium",2031,"Europe and central Asia",72132059.7136016,72145439.990545,72143684.9510557,72147201.4761706
"7176","Belgium",2032,"Europe and central Asia",72414211.2939897,72427297.2240735,72425580.1059531,72429020.6014122
"7199","Belgium",2033,"Europe and central Asia",72643407.1275802,72656193.9130536,72654514.925783,72657878.9618338
"7222","Belgium",2034,"Europe and central Asia",72838672.2145871,72851155.2323183,72849515.0320489,72852801.3236166
"7245","Belgium",2035,"Europe and central Asia",72996026.6410404,73008198.122197,73006597.859997,73009804.1034974
"7268","Belgium",2036,"Europe and central Asia",73089292.0609145,73101146.7745055,73099587.1795683,73102712.0371483
"7291","Belgium",2037,"Europe and central Asia",73151199.444408,73162747.0647753,73161226.9084789,73164272.7979787
"7314","Belgium",2038,"Europe and central Asia",73198569.4942486,73209819.4167103,73208337.5049211,73211306.7381666
"7337","Belgium",2039,"Europe and central Asia",73248625.954639,73259589.3087376,73258144.1986308,73261039.5205404
"7360","Belgium",2040,"Europe and central Asia",73299509.6590158,73310195.8407941,73308786.3089507,73311610.0501043
"7383","Belgium",2041,"Europe and central Asia",73351189.0618097,73361613.2800315,73360237.3407114,73362993.3972159
"7406","Belgium",2042,"Europe and central Asia",73354082.5604797,73364249.4055646,73362906.4819502,73365595.9873187
"7429","Belgium",2043,"Europe and central Asia",73302217.1241385,73312125.1271846,73310815.4735246,73313437.9470479
"7452","Belgium",2044,"Europe and central Asia",73240479.7869844,73250130.1089421,73248853.6581945,73251409.3397057
"7475","Belgium",2045,"Europe and central Asia",73165838.9039682,73175231.5594653,73173988.4191498,73176477.2243907
"7498","Belgium",2046,"Europe and central Asia",73065178.4784825,73074318.9786374,73073108.4821781,73075531.8167056
"7521","Belgium",2047,"Europe and central Asia",72941658.1545155,72950552.1058572,72949373.5489774,72951732.7864042
"7544","Belgium",2048,"Europe and central Asia",72818176.6109428,72826831.0533306,72825683.5511372,72827980.4415013
"7567","Belgium",2049,"Europe and central Asia",72706673.8228088,72715096.5354642,72713979.1268037,72716215.6154458
"7590","Belgium",2050,"Europe and central Asia",72600600.5630703,72608799.2885869,72607711.0066993,72609889.0604415
"7613","Belize",2021,"Latin America and Caribbean",2314942.49058105,2314942.49058105,2314942.49058105,2314942.49058105
"7636","Belize",2022,"Latin America and Caribbean",2385189.05436102,2385868.72355382,2385754.41351229,2385996.0337552
"7659","Belize",2023,"Latin America and Caribbean",2456730.96281457,2457811.85018513,2457632.70480289,2458009.74604919
"7682","Belize",2024,"Latin America and Caribbean",2533356.75907636,2534677.91311715,2534462.11855735,2534914.90356853
"7705","Belize",2025,"Latin America and Caribbean",2610555.13561953,2612024.28999591,2611787.26417831,2612283.46984107
"7728","Belize",2026,"Latin America and Caribbean",2687611.66259566,2689177.66858835,2688927.40251937,2689450.83919215
"7751","Belize",2027,"Latin America and Caribbean",2764962.55426969,2766596.7841607,2766337.32204482,2766879.92916215
"7774","Belize",2028,"Latin America and Caribbean",2842577.35043073,2844264.57235076,2843997.80595371,2844555.87172996
"7797","Belize",2029,"Latin America and Caribbean",2920467.61719071,2922199.89403461,2921926.67229358,2922498.47035557
"7820","Belize",2030,"Latin America and Caribbean",2998497.23742212,3000271.46434415,2999992.0994627,3000576.94039784
"7843","Belize",2031,"Latin America and Caribbean",3075010.74225674,3076826.69607474,3076541.1924551,3077139.02742178
"7866","Belize",2032,"Latin America and Caribbean",3151325.73609897,3153183.98856636,3152892.3002424,3153503.18002098
"7889","Belize",2033,"Latin America and Caribbean",3227374.1419129,3229275.26375391,3228977.3547573,3229601.3277045
"7912","Belize",2034,"Latin America and Caribbean",3303060.12167239,3305004.12457416,3304700.02834043,3305337.01356753
"7935","Belize",2035,"Latin America and Caribbean",3377441.86099525,3379428.61622942,3379118.36864472,3379768.29081979
"7958","Belize",2036,"Latin America and Caribbean",3448830.1488835,3450860.03533408,3450543.5875553,3451206.54672379
"7981","Belize",2037,"Latin America and Caribbean",3518368.92864067,3520442.78926276,3520120.0198483,3520796.26542056
"8004","Belize",2038,"Latin America and Caribbean",3586560.94205811,3588680.17683949,3588350.88547575,3589040.83195038
"8027","Belize",2039,"Latin America and Caribbean",3654072.6901232,3656239.07228262,3655903.00217099,3656607.18313258
"8050","Belize",2040,"Latin America and Caribbean",3718284.83056131,3720499.32400052,3720156.34083014,3720875.03375105
"8073","Belize",2041,"Latin America and Caribbean",3778639.22507215,3780902.05542405,3780552.14325047,3781285.3756387
"8096","Belize",2042,"Latin America and Caribbean",3837472.84961443,3839784.55588594,3839427.65271459,3840175.55528065
"8119","Belize",2043,"Latin America and Caribbean",3894321.58741391,3896682.95702235,3896318.96441636,3897081.74414519
"8142","Belize",2044,"Latin America and Caribbean",3949193.10991983,3951604.90439235,3951233.7272389,3952011.58278026
"8165","Belize",2045,"Latin America and Caribbean",3999755.19544906,4002217.35344382,4001839.02226355,4002631.89322418
"8188","Belize",2046,"Latin America and Caribbean",4045407.33177872,4047918.45366344,4047533.20649151,4048340.60575344
"8211","Belize",2047,"Latin America and Caribbean",4087159.87120928,4089718.0440402,4089326.19665751,4090147.46561282
"8234","Belize",2048,"Latin America and Caribbean",4125354.92455093,4127958.55629458,4127560.37495372,4128394.96199359
"8257","Belize",2049,"Latin America and Caribbean",4162050.24450029,4164698.75992669,4164294.35062686,4165142.04544714
"8280","Belize",2050,"Latin America and Caribbean",4191983.14561939,4194673.65122804,4194263.46112615,4195123.31559987
"8303","Benin",2021,"Sub-Saharan Africa",34899322.4708507,34899322.4708507,34899322.4708507,34899322.4708507
"8326","Benin",2022,"Sub-Saharan Africa",36074371.6909985,36078305.4507729,36076727.5285876,36080454.3995343
"8349","Benin",2023,"Sub-Saharan Africa",37271604.0875049,37278141.0120698,37275533.6621674,37281660.3106009
"8372","Benin",2024,"Sub-Saharan Africa",38506427.4802208,38514747.5310425,38511441.1373635,38519178.646397
"8395","Benin",2025,"Sub-Saharan Africa",39801318.8163756,39810932.2127684,39807116.8220872,39816021.4671429
"8418","Benin",2026,"Sub-Saharan Africa",41095166.4361278,41105770.0878043,41101557.8492656,41111332.391672
"8441","Benin",2027,"Sub-Saharan Africa",42417366.83996,42428772.4225852,42424232.5969323,42434729.5270973
"8464","Benin",2028,"Sub-Saharan Africa",43773258.395753,43785352.3559758,43780529.5144303,43791659.0813707
"8487","Benin",2029,"Sub-Saharan Africa",45167080.3243467,45179494.5221825,45174559.2532508,45185938.2534218
"8510","Benin",2030,"Sub-Saharan Africa",46560099.7641766,46573336.5667019,46568084.4452791,46580070.2838673
"8533","Benin",2031,"Sub-Saharan Africa",47976416.3512462,47990210.1264075,47984738.5588746,47997218.889649
"8556","Benin",2032,"Sub-Saharan Africa",49434035.5511683,49448387.9140369,49442699.1722119,49455667.2386057
"8579","Benin",2033,"Sub-Saharan Africa",50922314.3613911,50937233.4605035,50931325.8299525,50944699.4038319
"8602","Benin",2034,"Sub-Saharan Africa",52449098.2881025,52464600.0471615,52458468.2455976,52472333.5393018
"8625","Benin",2035,"Sub-Saharan Africa",54015961.2738534,54032073.1852065,54025707.1575452,54040084.8282185
"8648","Benin",2036,"Sub-Saharan Africa",55606817.0950804,55623063.5588869,55616917.1764599,55630760.2030127
"8671","Benin",2037,"Sub-Saharan Africa",57204668.5090253,57222044.8240805,57215194.3374879,57230623.5998828
"8694","Benin",2038,"Sub-Saharan Africa",58842059.7648159,58860100.1531702,58852995.6962893,58868973.5825977
"8717","Benin",2039,"Sub-Saharan Africa",60511739.3241254,60530470.0091652,60523101.8840555,60539648.34189
"8740","Benin",2040,"Sub-Saharan Africa",62206698.4020956,62226150.9255322,62218507.5612618,62235647.23461
"8763","Benin",2041,"Sub-Saharan Africa",63939685.1266466,63959877.9610841,63951953.1924452,63969698.7754075
"8786","Benin",2042,"Sub-Saharan Africa",65710273.5966671,65731233.2776341,65723017.7591337,65741389.1516209
"8809","Benin",2043,"Sub-Saharan Africa",67512233.0594409,67533985.2154609,67525469.7827197,67544485.7096369
"8832","Benin",2044,"Sub-Saharan Africa",69337416.9678018,69359770.4690843,69351106.8821957,69370415.5240694
"8855","Benin",2045,"Sub-Saharan Africa",71174504.0399753,71197689.5110953,71188715.4937285,71208669.2274655
"8878","Benin",2046,"Sub-Saharan Africa",73040171.385224,73064188.9015817,73054915.4513572,73075501.9256707
"8901","Benin",2047,"Sub-Saharan Africa",74926096.3821747,74950971.3570973,74941390.2637802,74962625.7128052
