"","location","year","gdp"
"3220","Switzerland","2046","966246706011.804"
"3320","Switzerland","2047","984378319968.404"
"3420","Switzerland","2048","1002850173558.04"
"3520","Switzerland","2049","1021668651375.49"
"3620","Switzerland","2050","1040840257822.42"
"11121","Chile","2019","4.72e+11"
"1380","Chile","2020","4.43e+11"
"1648","Chile","2021","4.95e+11"
"839","Chile","2022","5.07078e+11"
"921","Chile","2023","504380345040"
"1021","Chile","2024","512490780988.243"
"1121","Chile","2025","524242194596.303"
"1221","Chile","2026","536645764920.452"
"1321","Chile","2027","549648691804.475"
"1421","Chile","2028","563060119884.504"
"1521","Chile","2029","574010595343.544"
"1634","Chile","2030","585174037248.874"
"1721","Chile","2031","596554587403.049"
"1821","Chile","2032","608156468159.006"
"1921","Chile","2033","619983983986.619"
"2021","Chile","2034","632041523069.721"
"2121","Chile","2035","644333558934.185"
"2221","Chile","2036","656864652107.668"
"2321","Chile","2037","669639451811.635"
"2421","Chile","2038","682662697686.29"
"2521","Chile","2039","695939221549.052"
"2621","Chile","2040","709473949187.23"
"2726","Chile","2041","723271902185.565"
"2822","Chile","2042","737338199789.311"
"2922","Chile","2043","751678060803.552"
"3022","Chile","2044","766296805529.456"
"3121","Chile","2045","781199857738.184"
"3221","Chile","2046","796392746683.191"
"3321","Chile","2047","811881109151.662"
"3421","Chile","2048","827670691555.842"
"3521","Chile","2049","843767352065.04"
"3621","Chile","2050","860177062779.098"
"11131","China","2019","2.25e+13"
"1381","China","2020","2.3e+13"
"1649","China","2021","2.49e+13"
"841","China","2022","2.5644261e+13"
"922","China","2023","26929038476100"
"1022","China","2024","28049286476705.8"
"1122","China","2025","29204075600951.8"
"1222","China","2026","30392973518666.6"
"1322","China","2027","31506268138655.4"
"1422","China","2028","32571180001742"
"1522","China","2029","34732961113506.9"
"1636","China","2030","37038221754565.3"
"1722","China","2031","39496484801777.5"
"1822","China","2032","42117905174666.3"
"1922","China","2033","44913311784707.2"
"2022","China","2034","47894252268834.5"
"2122","China","2035","51073040691953.8"
"2222","China","2036","54462808415516.9"
"2322","China","2037","58077558342293.9"
"2422","China","2038","61932222761424"
"2522","China","2039","66042725032698.9"
"2622","China","2040","70426045364892.5"
"2727","China","2041","75100290959862.7"
"2823","China","2042","80084770812186.1"
"2923","China","2043","85400075473317.5"
"3023","China","2044","91068162109774.8"
"3122","China","2045","97112445206719.1"
"3222","China","2046","103557893291620"
"3322","China","2047","110431132077566"
"3422","China","2048","117760554452295"
"3522","China","2049","125576437767309"
"3622","China","2050","133911068911577"
"11141","Côte d'Ivoire","2019","1.34e+11"
"1382","Côte d'Ivoire","2020","1.37e+11"
"1650","Côte d'Ivoire","2021","1.46e+11"
"843","Côte d'Ivoire","2022","1.55782e+11"
"923","Côte d'Ivoire","2023","165440484000"
"1023","Côte d'Ivoire","2024","176359555944"
"1123","Côte d'Ivoire","2025","187646567524.416"
"1223","Côte d'Ivoire","2026","199468301278.454"
"1323","Côte d'Ivoire","2027","211635867656.44"
"1423","Côte d'Ivoire","2028","224334019715.826"
"1523","Côte d'Ivoire","2029","239008311105.961"
"1641","Côte d'Ivoire","2030","254642487350.276"
"1723","Côte d'Ivoire","2031","271299337097.899"
"1823","Côte d'Ivoire","2032","289045756172.314"
"1923","Côte d'Ivoire","2033","307953016232.68"
"2023","Côte d'Ivoire","2034","328097051009.009"
"2123","Côte d'Ivoire","2035","349558761260.754"
"2223","Côte d'Ivoire","2036","372424339683.558"
"2323","Côte d'Ivoire","2037","396785617069.03"
"2423","Côte d'Ivoire","2038","422740431107.762"
"2523","Côte d'Ivoire","2039","450393019316.741"
"2623","Côte d'Ivoire","2040","479854437669.2"
"2728","Côte d'Ivoire","2041","511243006608.174"
"2824","Côte d'Ivoire","2042","544684786235.002"
"2924","Côte d'Ivoire","2043","580314082581.186"
"3024","Côte d'Ivoire","2044","618273986996.854"
"3123","Côte d'Ivoire","2045","658716950822.07"
"3223","Côte d'Ivoire","2046","701805397648.945"
"3323","Côte d'Ivoire","2047","747712375633.452"
"3423","Côte d'Ivoire","2048","796622252476.716"
"3523","Côte d'Ivoire","2049","848731455866.898"
"3623","Côte d'Ivoire","2050","904249262355.371"
"11151","Cameroon","2019","96851610490"
"1383","Cameroon","2020","97103359705"
"1651","Cameroon","2021","1e+11"
"848","Cameroon","2022","1.03775e+11"
"924","Cameroon","2023","107905245000"
"1024","Cameroon","2024","112411368031.2"
"1124","Cameroon","2025","117397936317.064"
"1224","Cameroon","2026","122633884276.805"
"1324","Cameroon","2027","128170804151.903"
"1424","Cameroon","2028","134041026982.06"
"1524","Cameroon","2029","139236494533.783"
"1643","Cameroon","2030","144633339855.348"
"1724","Cameroon","2031","150239368405.222"
"1824","Cameroon","2032","156062688183.615"
"1924","Cameroon","2033","162111721459.085"
"2024","Cameroon","2034","168395216949.666"
"2124","Cameroon","2035","174922262476.141"
"2224","Cameroon","2036","181702298105.758"
"2324","Cameroon","2037","188745129805.401"
"2424","Cameroon","2038","196060943623.964"
"2524","Cameroon","2039","203660320424.433"
"2624","Cameroon","2040","211554251186.992"
"2729","Cameroon","2041","219754152905.279"
"2825","Cameroon","2042","228271885098.786"
"2925","Cameroon","2043","237119766965.285"
"3025","Cameroon","2044","246310595198.086"
"3124","Cameroon","2045","255857662493.897"
"3224","Cameroon","2046","265774776778.054"
"3324","Cameroon","2047","276076281174.926"
"3424","Cameroon","2048","286777074752.378"
"3524","Cameroon","2049","297892634070.299"
"3624","Cameroon","2050","309439035564.349"
"11161","Democratic Republic of the Congo","2019","95291603462"
"1384","Democratic Republic of the Congo","2020","96945315643"
"1652","Democratic Republic of the Congo","2021","1.03e+11"
"849","Democratic Republic of the Congo","2022","112184510000"
"925","Democratic Republic of the Congo","2023","119739014903.4"
"1025","Democratic Republic of the Congo","2024","125352379922.071"
"1125","Democratic Republic of the Congo","2025","132036168819.516"
"1225","Democratic Republic of the Congo","2026","138968067682.541"
"1325","Democratic Republic of the Congo","2027","146819763506.605"
"1425","Democratic Republic of the Congo","2028","154518991904.891"
"1525","Democratic Republic of the Congo","2029","160816735133.727"
"1645","Democratic Republic of the Congo","2030","167371155999.968"
"1725","Democratic Republic of the Congo","2031","174192715935.138"
"1825","Democratic Republic of the Congo","2032","181292302748.183"
"1925","Democratic Republic of the Congo","2033","188681248003.373"
"2025","Democratic Republic of the Congo","2034","196371345106.471"
"2125","Democratic Republic of the Congo","2035","204374868128.048"
"2225","Democratic Republic of the Congo","2036","212704591393.974"
"2325","Democratic Republic of the Congo","2037","221373809874.367"
"2425","Democratic Republic of the Congo","2038","230396360403.534"
"2525","Democratic Republic of the Congo","2039","239786643764.772"
"2625","Democratic Republic of the Congo","2040","249559647675.284"
"2730","Democratic Republic of the Congo","2041","259730970707.892"
"2826","Democratic Republic of the Congo","2042","270316847187.732"
"2926","Democratic Republic of the Congo","2043","281334173103.659"
"3026","Democratic Republic of the Congo","2044","292800533075.734"
"3126","Democratic Republic of the Congo","2045","304734228421.819"
"3225","Democratic Republic of the Congo","2046","317154306368.09"
"3325","Democratic Republic of the Congo","2047","330080590450.082"
"3425","Democratic Republic of the Congo","2048","343533712152.795"
"3525","Democratic Republic of the Congo","2049","357535143840.355"
"3625","Democratic Republic of the Congo","2050","372107233027.795"
"11171","Congo","2019","22806528658"
"1385","Congo","2020","21377066073"
"1653","Congo","2021","21594058464"
"850","Congo","2022","21971954487.12"
"926","Congo","2023","22858083411.5855"
"1026","Congo","2024","23869782183.3823"
"1126","Congo","2025","24646743593.4514"
"1226","Congo","2026","25576172294.3605"
"1326","Congo","2027","26573643013.8406"
"1426","Congo","2028","27628882377.9202"
"1526","Congo","2029","26541806764.6927"
"1647","Congo","2030","25497502819.6315"
"1726","Congo","2031","24494287664.7698"
"1826","Congo","2032","23530544636.0243"
"1926","Congo","2033","22604720677.9685"
"2026","Congo","2034","21715323841.1107"
"2126","Congo","2035","20860920877.6425"
"2226","Congo","2036","20040134931.7847"
"2326","Congo","2037","19251643321.0078"
"2426","Congo","2038","18494175404.5514"
"2526","Congo","2039","17766510535.8086"
"2626","Congo","2040","17067476095.2747"
"2731","Congo","2041","16395945600.8909"
"2827","Congo","2042","15750836892.7378"
"2927","Congo","2043","15131110389.1532"
"3027","Congo","2044","14535767411.4638"
"3127","Congo","2045","13963848574.6317"
"3226","Congo","2046","13414432241.222"
"3326","Congo","2047","12886633036.1995"
"3426","Congo","2048","12379600420.1622"
"3526","Congo","2049","11892517318.7113"
"3626","Congo","2050","11424598805.7501"
"11181","Colombia","2019","7.34e+11"
"1386","Colombia","2020","6.8e+11"
"1654","Colombia","2021","7.55e+11"
"851","Colombia","2022","809790350000"
"927","Colombia","2023","821467526847"
"1027","Colombia","2024","837716154528.034"
"1127","Colombia","2025","862261237855.706"
"1227","Colombia","2026","891103876261.979"
"1327","Colombia","2027","920911300922.942"
"1427","Colombia","2028","951715783938.814"
"1527","Colombia","2029","973671787458.494"
"1655","Colombia","2030","996134314142.643"
"1727","Colombia","2031","1019115049438.29"
"1827","Colombia","2032","1042625948374.76"
"1927","Colombia","2033","1066679241782.89"
"2027","Colombia","2034","1091287442657.76"
"2127","Colombia","2035","1116463352668.22"
"2227","Colombia","2036","1142220068816.53"
"2327","Colombia","2037","1168570990251.7"
"2427","Colombia","2038","1195529825239.99"
"2527","Colombia","2039","1223110598296.22"
"2627","Colombia","2040","1251327657479.59"
"2732","Colombia","2041","1280195681857.82"
"2828","Colombia","2042","1309729689143.5"
"2928","Colombia","2043","1339945043506.6"
"3028","Colombia","2044","1370857463567.19"
"3128","Colombia","2045","1402483030572.6"
"3227","Colombia","2046","1434838196763.19"
"3327","Colombia","2047","1467939793931.12"
"3427","Colombia","2048","1501805042176.6"
"3527","Colombia","2049","1536451558866.11"
"3627","Colombia","2050","1571897367797.29"
"11211","Costa Rica","2019","1.06e+11"
"1389","Costa Rica","2020","1.01e+11"
"1657","Costa Rica","2021","1.09e+11"
"852","Costa Rica","2022","113692450000"
"928","Costa Rica","2023","118711971667.5"
"1028","Costa Rica","2024","122500070683.41"
"1128","Costa Rica","2025","126412722941.038"
"1228","Costa Rica","2026","130454137693.463"
"1328","Costa Rica","2027","134628670099.654"
"1428","Costa Rica","2028","138936787542.843"
"1528","Costa Rica","2029","143635702706.878"
"1656","Costa Rica","2030","148493537650.974"
"1728","Costa Rica","2031","153515667125.604"
"1828","Costa Rica","2032","158707647658.125"
"1928","Costa Rica","2033","164075223700.569"
"2028","Costa Rica","2034","169624333985.354"
"2128","Costa Rica","2035","175361118095.95"
"2228","Costa Rica","2036","181291923259.766"
"2328","Costa Rica","2037","187423311370.777"
"2428","Costa Rica","2038","193762066249.661"
"2528","Costa Rica","2039","200315201149.476"
"2628","Costa Rica","2040","207089966515.184"
"2733","Costa Rica","2041","214093858005.604"
"2829","Costa Rica","2042","221334624786.677"
"2929","Costa Rica","2043","228820278105.207"
"3029","Costa Rica","2044","236559100152.576"
"3129","Costa Rica","2045","244559653228.23"
"3228","Costa Rica","2046","252830789213.081"
"3328","Costa Rica","2047","261381659363.306"
"3428","Costa Rica","2048","270221724435.374"
"3528","Costa Rica","2049","279360765153.509"
"3628","Costa Rica","2050","288808893031.17"
"11261","Cyprus","2019","36814267716"
"1394","Cyprus","2020","35565947259"
"1662","Cyprus","2021","39090997909"
"854","Cyprus","2022","41292993821.214"
"929","Cyprus","2023","42220847392.3767"
"1029","Cyprus","2024","43351521685.5445"
"1129","Cyprus","2025","44656402488.2794"
"1229","Cyprus","2026","46003239587.3259"
"1329","Cyprus","2027","47362175284.7355"
"1429","Cyprus","2028","48735204746.24"
"1529","Cyprus","2029","51639604966.5447"
"1658","Cyprus","2030","54717094449.1933"
"1729","Cyprus","2031","57977988540.0288"
"1829","Cyprus","2032","61433217333.3679"
"1929","Cyprus","2033","65094362308.2606"
"2029","Cyprus","2034","68973695148.1066"
"2129","Cyprus","2035","73084218873.7476"
"2229","Cyprus","2036","77439711427.9076"
"2329","Cyprus","2037","82054771857.071"
"2429","Cyprus","2038","86944869245.5942"
"2529","Cyprus","2039","92126394566.0711"
"2629","Cyprus","2040","97616715619.7488"
"2734","Cyprus","2041","103434235251.146"
"2830","Cyprus","2042","109598453032.003"
"2930","Cyprus","2043","116130030621.318"
"3030","Cyprus","2044","123050861020.549"
"3130","Cyprus","2045","130384141956.12"
"3230","Cyprus","2046","138154453635.19"
"3329","Cyprus","2047","146387841135.323"
"3429","Cyprus","2048","155111901704.211"
"3529","Cyprus","2049","164355877262.072"
"3629","Cyprus","2050","174150752416.776"
"11271","Czech Republic","2019","4.37e+11"
"1395","Czech Republic","2020","4.13e+11"
"1663","Czech Republic","2021","4.28e+11"
"855","Czech Republic","2022","438023760000"
"930","Czech Republic","2023","438825343480.8"
"1030","Czech Republic","2024","448891996860.25"
"1130","Czech Republic","2025","462049021288.224"
"1230","Czech Republic","2026","474723025942.16"
"1330","Czech Republic","2027","486481915294.747"
"1430","Czech Republic","2028","498862880038.998"
"1530","Czech Republic","2029","516262172908.58"
"1659","Czech Republic","2030","534268316687.449"
"1730","Czech Republic","2031","552902477064.859"
"1830","Czech Republic","2032","572186557944.993"
"1930","Czech Republic","2033","592143227194.356"
"2030","Czech Republic","2034","612795943287.18"
"2130","Czech Republic","2035","634168982880.167"
"2230","Czech Republic","2036","656287469348.982"
"2330","Czech Republic","2037","679177402320.036"
"2430","Czech Republic","2038","702865688232.277"
"2530","Czech Republic","2039","727380171964.916"
"2630","Czech Republic","2040","752749669568.255"
