"","location","region","gdp_dif","gdp_dif_lower","gdp_dif_upper","gdp_dif002","gdp_dif002_lower","gdp_dif002_upper","gdp_dif003","gdp_dif003_lower","gdp_dif003_upper","gdp_dif005","gdp_dif005_lower","gdp_dif005_upper","gdp_dif_prop","gdp_dif_prop_lower","gdp_dif_prop_upper","gdp_dif_prop002","gdp_dif_prop002_lower","gdp_dif_prop002_upper","gdp_dif_prop003","gdp_dif_prop003_lower","gdp_dif_prop003_upper","gdp_dif_prop005","gdp_dif_prop005_lower","gdp_dif_prop005_upper","gdp_dif_perc","gdp_dif_perc_lower","gdp_dif_perc_upper","gdp_dif_perc002","gdp_dif_perc002_lower","gdp_dif_perc002_upper","gdp_dif_perc003","gdp_dif_perc003_lower","gdp_dif_perc003_upper","gdp_dif_perc005","gdp_dif_perc005_lower","gdp_dif_perc005_upper","inc","dea","pop","gdp_pc","le","gdp_sq","gdp_sq002","gdp_sq003","gdp_sq005","pop_m","ni"
"103","Libya",NA,17355454482.9266,16750208964.4401,17960700001.413,10952585696.1126,10553645604.8992,11351525787.326,8789933940.61638,8462344927.90931,9117522953.32344,5783111295.7093,5557076272.06256,6009146319.35604,0.00191584988322116,0.00184903748386549,0.00198266228257683,0.00175279330085898,0.0016889490599898,0.00181663754172816,0.00167189356196206,0.00160958433813688,0.00173420278578724,0.00151442491230932,0.00145523305979923,0.00157361676481941,2255.20156095882,2176.55477937227,2333.84834254537,1423.20031911047,1371.36126659136,1475.03937162958,1142.18113752676,1099.61358312842,1184.7486919251,751.468746272957,722.097315022859,780.840177523055,0.0057733985370154,0.00016835568451736,6612028,15728.9110088463,72.472,9058880152836.65,6248646483726.92,5257472210312.78,3818684735508.43,7695744.26666667,1
"104","Lithuania","Europe and central Asia",4307446419.26701,4152422066.46602,4477754684.39603,2863893294.77464,2758753732.77626,2979319824.06819,2359703893.12245,2272094612.51035,2455853191.08885,1635672704.50242,1573410458.16964,1703961809.17854,0.000803035404987916,0.000774134280791062,0.000834785902463389,0.000753877356728137,0.000726200929246879,0.00078426167550108,0.000728341494684484,0.000701300188961666,0.000758018745121634,0.000676452488132924,0.000650703173289789,0.000704694284088419,1753.18061007659,1690.08390196557,1822.49804762485,1165.63775959439,1122.84473943678,1212.61769465306,960.426830253762,924.768837772446,999.560708765442,665.737745950457,640.396290158415,693.532202931314,0.0022824815844762,0.000206672028329892,2835900,36672.6612362918,74.97804878,5363955801340.82,3798884883880.94,3239831741489.16,2418015652536.13,2468445.03333333,0
"105","Luxembourg","Europe and central Asia",1933699323.56108,1888800762.25017,1981574135.39787,1297256106.12141,1265253217.94731,1331385582.32831,1073846434.64044,1046502368.00746,1103011464.08294,751431093.1108,731008443.550183,773222347.606279,0.000606294769693038,0.000592217212464847,0.000621305504641856,0.000565151776948912,0.00055120966556956,0.00058002033993632,0.000544195612934416,0.000530338397767112,0.000558975641588164,0.000502412046133214,0.000488757320839995,0.000516981830188276,2676.34117938022,2614.19921807983,2742.60242734814,1795.47042020026,1751.17674618598,1842.70740347385,1486.25972939068,1448.41410848682,1526.62565823171,1040.02000386261,1011.75398683238,1070.18024183032,0.0027533601207433,0.000116776392913079,626079,113053.110572308,82.14390244,3189371606388.91,2295411885856.42,1973272862032.16,1495647046869.49,717701.166666667,0
"106","Madagascar",NA,764898635.772059,601633982.859787,928163288.68433,517484802.456734,407477799.643391,627491805.270077,429899527.224351,338562620.474272,521236433.974429,302533245.74961,238124058.182637,366942433.316583,0.000313017620214898,0.000246205220859228,0.000379830019570569,0.000300330192890049,0.00023648595202087,0.000364174433759228,0.000293273626371632,0.000230964402546448,0.000355582850196817,0.000278027156346112,0.000218835303836025,0.0003372190088562,19.2948492936996,15.1764384015808,23.4132601858184,13.0537443894175,10.2787773006181,15.8287114782169,10.8443736219428,8.54036657018931,13.1483806736963,7.63151234696678,6.00676691127911,9.25625778265445,0.0009447903391116,0.000115971476201877,27879131,1454.03367798659,65.182,2443628046392.17,1723052875493.56,1465864941703.24,1088142790530.11,39642633.3333333,1
"107","Malawi",NA,375288389.894212,268580620.080124,481996159.708299,259693499.314497,187879508.075177,331507490.553816,218063406.150051,158467499.998339,277659312.301762,156579494.019916,114586577.422795,198572410.617038,0.000234977432504156,0.000168165033148485,0.000301789831859826,0.000230873316414657,0.000167029075545478,0.000294717557283836,0.000227991525916171,0.000165682302090986,0.000290300749741355,0.000220709373560548,0.000161517521050461,0.000279901226070636,13.3741236770029,9.57138703707368,17.1768603169322,9.25467739336351,6.69544767446761,11.8139071122594,7.77110894398143,5.64729418983802,9.89492369812484,5.58001146503679,4.08351310470574,7.07650982536785,0.0007858934962261,0.000164665184360563,19120882,1509.55885936642,63.717,1597125246857.8,1124831155663.21,956453996585.074,709437444789.634,28060783.5666667,1
"108","Malaysia","East Asia and Pacific",55312941236.4056,52270233565.3489,59036650271.9381,35958600578.6638,33950701263.5206,38415253848.346,29276887399.7707,27628016670.0101,31294016962.6764,19792357962.847,18655895187.3608,21182313338.1027,0.000959978599265989,0.000907171169707092,0.00102460508457124,0.000895358280245162,0.000845362194502638,0.000956528203748983,0.000861858821979478,0.000813319038178586,0.00092123948240035,0.000793842620364201,0.000748260755417547,0.000849591703891972,1451.40230811091,1371.56216875177,1549.11180914442,943.547652858505,890.860711334321,1008.00982294282,768.220618837077,724.954527223494,821.149760515646,519.348155930755,489.527563162545,555.820352033925,0.0040300427327496,0.000143741084596378,33003638,25997.1340129231,75.938,57618931587327.6,40161130322956.1,33969470002672.7,24932344844078.3,37761986.8,0
"109","Maldives","South Asia",487836506.262094,454257444.455797,529430916.979591,315843792.54014,294003400.343702,342942850.037077,256549828.679021,238756926.647461,278645855.435143,172515410.186087,160461900.265678,187510184.406926,0.000499115261667032,0.000464759853646421,0.000541671333061155,0.000478027553812731,0.000444972260333607,0.000519041803488843,0.000466396719215315,0.000434049977159128,0.000506566359708986,0.000441285859546544,0.000410453579230003,0.000479641748006664,925.719345217558,861.999663091833,1004.64896643255,599.34569280513,557.901329163105,650.768908247313,486.829370848325,453.065531105412,528.758827045269,327.365522070221,304.492762102767,355.819629942875,0.0026647864202086,9.94407881449157e-05,510890,13905.2558221926,79.875,977402503447.266,660722985570.561,550067824470.659,390937997341.134,533250.966666667,0
"110","Mali","Sub-Saharan Africa",1495450861.6058,1269699708.12366,1793457763.08478,994316741.434937,843330744.472364,1193968120.32276,819306144.328815,694450968.008632,984555594.294426,567997789.443579,480711334.593414,683749265.176886,0.000483158605298177,0.000410221663496048,0.000579440337172139,0.000462820543303922,0.000392541709373542,0.000555751453342598,0.000451848225310161,0.000382990460442209,0.000542983475811194,0.00042868171158681,0.000362804506500908,0.000516042158508025,45.2465715588829,38.4162129140246,54.263110275729,30.0841871495677,25.5159335938336,36.1248673441529,24.7890419135537,21.0114061416889,29.7888525090729,17.1854209891924,14.544469737034,20.6876139159393,0.002402686649901,0.000135429483532614,20886781,2158.12167111821,58.633,3095155183426.56,2148385061598.26,1813233069060.79,1324987220334.35,33488360.8666667,0
"111","Malta","Middle East and north Africa",4508669051.25937,4429564825.9893,4595338885.78451,2924347685.83001,2873468105.51244,2980058138.58123,2377808969.21645,2336587382.60614,2422928720.05422,1602677601.06873,1575051655.60897,1632893330.08489,0.00234339895445899,0.00230228421379303,0.00238844595110041,0.00223516728001585,0.00219627847972106,0.002277748462051,0.00217584172858625,0.00213812143674346,0.00221712908090395,0.00204863940864567,0.00201332625487586,0.00208726298033731,8381.99152678032,8234.93017931658,8543.11797238055,5436.60606828973,5342.01668808474,5540.17644296236,4420.54504459746,4343.91067960863,4504.42642176507,2979.51123038547,2928.1522953804,3035.68478885905,0.0042731561423234,0.000306713040492282,509595,42223.8769375681,82.34878049,1923986968877.12,1308335045871.5,1092822578948.07,782313175420.287,536369.766666667,0
"112","Marshall Islands",NA,34884082.8333548,33969195.851874,35798969.8148355,22321770.3420044,21713501.6750889,22930039.00892,18048549.0036533,17546731.296974,18550366.7103326,12064505.9106238,11714807.6326302,12414204.1886174,0.00254751605454713,0.00248070365519146,0.0026143284539028,0.00234290628443529,0.00227906204356611,0.00240675052530447,0.00224103507034501,0.00217872584651983,0.0023033442941702,0.00204210457816955,0.00198291272565947,0.00210129643067964,750.061447813718,730.38997021766,769.732925409776,479.952402947526,466.873690826991,493.031115068062,388.071570099387,377.281717391821,398.861422806954,259.405437537467,251.886386572508,266.924488502426,0.0087454814948667,0.000907977933558849,44081,5637.97761847508,64.977,13693371145.2335,9527385064.56508,8053666469.78654,5907878587.41193,46508.3,1
"113","Mauritania","Sub-Saharan Africa",444566157.731884,372841806.954288,543013988.978069,293059919.561799,245098409.950959,358909692.020446,240395903.236008,200739216.569598,294852143.055767,165120340.086335,137402933.398232,203195436.60101,0.000315806416002034,0.000264855596275432,0.000385740791816087,0.000295264670648355,0.000246942336566582,0.00036160984472178,0.000284723083068917,0.000237754004395088,0.000349220640161645,0.000263521812806487,0.000219286552311478,0.000324287303303194,67.5995883397623,56.6933677420479,82.5693127540937,44.5619388176849,37.2690348269999,54.5748861215959,36.5539837315286,30.5238897917532,44.8344597199128,25.1077748997025,20.8931372144572,30.8973763023829,0.001203099606158,0.000156577004194962,4440933,5304.41148718073,64.532,1407717307836.52,992532966840.515,844314765929.322,626590787031.312,6616669.4,0
"114","Mauritius","Sub-Saharan Africa",4535173675.16049,4384525697.66377,4697117298.91681,2945627613.32498,2844540831.92569,3054292062.96623,2397548350.88516,2313797804.45273,2487577528.99037,1620428448.02966,1561625609.25328,1683642456.25398,0.00306388133657586,0.00296210628677498,0.00317328752075841,0.00281117427703388,0.00271470160739555,0.00291487873182568,0.00268410297413961,0.00259034257482081,0.00278489242625736,0.00243377231060953,0.00234545448270839,0.00252871541226024,3492.5067422902,3376.49374812388,3617.21843766311,2268.40801183863,2190.56176142333,2352.08977359738,1846.33585838074,1781.84012590465,1915.66672287606,1247.88104833541,1202.59737771941,1296.56173087241,0.0089681142080445,0.00140386075848366,1296960,19749.1112771404,74.17707317,1480205392102.07,1047828175360.57,893240078337.046,665809386098.173,1286028.66666667,0
"115","Mexico","Latin America and Caribbean",142724107165.689,138750616290.98,147217684536.92,95008716458.0865,92275399751.4956,98099515912.9978,78337501510.9508,76043636134.8283,80931271525.5946,54387197039.3443,52733893824.5744,56256532567.8615,0.00147209389028058,0.00143111026280583,0.00151844182634448,0.00134033673234076,0.00130177643051223,0.00138394022680059,0.00127581276056431,0.00123845462861694,0.0013180551708892,0.00115190150560148,0.00111688513105047,0.0011914933677858,1032.72904828612,1003.97749726294,1065.24386287595,687.468033783107,667.690186738772,709.832569409931,566.837761238177,550.239714462313,585.605870507808,393.537149068917,381.574108700862,407.063365064452,0.00460668012361,0.000630759664398822,125610461,18708.6328741362,70.133,96953127859586.4,70884214515380.6,61402036358611.7,47215145370389.3,137026439.6,0
"116","Micronesia (Federated States of)",NA,25504039.6602633,24587634.842891,26420444.4776355,17247670.7037169,16605977.0349679,17889364.3724659,14333029.2849942,13789900.3876842,14876158.1823042,10102906.3615476,9705213.50622017,10500599.2168751,0.00185942506047767,0.001792612661122,0.00192623745983334,0.00171602821793021,0.00165218397706103,0.00177987245879939,0.00164432408998091,0.00158201486615573,0.0017066333138061,0.00150369747724929,0.0014445056247392,0.00156288932975937,202.379658010835,195.107802414239,209.65151360743,136.863718257945,131.771750594819,141.95568592107,113.735455386539,109.425618907393,118.045291865686,80.1685835499672,77.0128111654096,83.3243559345249,0.0064708908081005,0.00074986299778201,111589,3436.36353852082,70.674,13716089022.5452,10050924876.119,8716669282.12465,6718709390.95333,126020.766666667,1
"117","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000867056702305103,0.000800244302949432,0.000933869101660774,0.000801857703671688,0.000738013462802509,0.000865701944540867,0.000769030869386291,0.000706721645561107,0.000831340093211476,0.000704183110318734,0.000644991257808646,0.000763374962828821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025815795539441,0.000112371517990436,37033,NA,NA,NA,NA,NA,NA,36415.8333333333,1
"118","Mongolia","East Asia and Pacific",1315310583.32684,1207365160.33505,1445218201.37195,863579076.385898,791858956.791778,949938895.32666,706788337.97594,647686062.413473,777976111.924103,483045865.053402,442021289.87027,532491149.919119,0.000526037633984746,0.000482866571857001,0.000577992128154632,0.000496367471985193,0.0004551442239621,0.000546005317760847,0.000480696647903888,0.000440500362509975,0.000529112450018872,0.000448307779771278,0.000410233473484904,0.000494197223159552,335.047381663058,307.550582204155,368.138582962457,219.97839298933,201.709218706711,241.97671915182,180.03928884223,164.984241822501,198.172859399707,123.045655042139,112.595517505663,135.640789179918,0.0016950901310745,6.51203428869689e-05,3266463,11766.3297294352,72.141,2500411564403.36,1739797881863.74,1470341723949.9,1077487134619.54,3929385.23333333,0
"119","Montenegro",NA,959279794.159294,910739986.438308,1007819601.88028,622432460.913385,589780708.328879,655084213.497892,506675644.182464,479584489.401771,533766798.963157,342988097.752713,323905037.511217,362071157.994209,0.00132039634498774,0.00125358394563207,0.00138720874434341,0.00121704731948159,0.00115320307861241,0.00128089156035077,0.0011653458988996,0.00110303667507441,0.00122765512272478,0.00106388077373183,0.00100468892122174,0.00112307262624192,1565.98240760426,1486.74328944253,1645.221525766,1016.09383377707,962.791272380371,1069.39639517376,827.125881293755,782.90075318561,871.351009401899,559.913103943906,528.76084075293,591.065367134881,0.0042117556774684,0.000305035332769923,629890,18010.2528600232,75.93170732,726508974218.798,511428315850.951,434785624303.397,322393360441.693,612573.8,1
"120","Morocco","Middle East and north Africa",25668202026.3079,23985124164.2408,27907297979.6087,16883060512.7921,15745519702.9128,18408811242.8038,13830756738.1778,12885006390.1332,15104980917.446,9470587177.2133,8802147604.84264,10379940483.0269,0.00180034965861906,0.00168229975970927,0.00195739827585406,0.00165596703748999,0.00154439188300112,0.00180561957912551,0.00158328325354595,0.00147501797808485,0.00172915074601148,0.00143996170658602,0.00133832836861345,0.00157822493289152,615.762152209192,575.386295512261,669.476492691407,405.012772868931,377.723967186354,441.61446208284,331.790147477156,309.102260372027,362.357891264548,227.192739754373,211.157343536013,249.007487360474,0.006589417328067,0.000200368594320411,36488843,7700.98410629244,73.92,14257342679752.8,10195287786876.7,8735491079819.22,6576971549935.81,41428053.1666667,0
