measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
2,DALYs (Disability-Adjusted Life Years),156,United Arab Emirates,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1533.1220405179022,1886.37928730927,1231.8851709176945
2,DALYs (Disability-Adjusted Life Years),522,Sudan,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,961.27741810573,1227.6678151059032,736.9163926867894
2,DALYs (Disability-Adjusted Life Years),78,Denmark,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,438.4298344000293,548.566696102502,361.1715856446231
2,DALYs (Disability-Adjusted Life Years),55,Slovenia,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,534.823963000494,684.4511007504882,419.3490568157291
2,DALYs (Disability-Adjusted Life Years),67,Japan,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,504.125167593388,687.34186227926,365.4120979119642
2,DALYs (Disability-Adjusted Life Years),66,Brunei Darussalam,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,2135.637585316611,2573.6015883451996,1774.3185938774589
2,DALYs (Disability-Adjusted Life Years),102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,942.8509226167447,1169.6633838974474,753.186327409444
2,DALYs (Disability-Adjusted Life Years),205,Côte d'Ivoire,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1382.6578854699583,1692.1383541546659,1123.0323109916471
2,DALYs (Disability-Adjusted Life Years),132,Panama,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1287.5559710811565,1576.7899702406778,1071.3408045410522
2,DALYs (Disability-Adjusted Life Years),416,Tuvalu,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,3263.6241079714023,3919.0672237903677,2683.976830729122
2,DALYs (Disability-Adjusted Life Years),54,Slovakia,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,562.3663278014594,721.2188509476177,439.03134773824075
2,DALYs (Disability-Adjusted Life Years),139,Algeria,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1124.8023195827088,1446.3414511130434,882.471184429026
2,DALYs (Disability-Adjusted Life Years),90,Norway,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,430.61668098927163,563.0653779924338,329.8312012881369
2,DALYs (Disability-Adjusted Life Years),79,Finland,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,572.6510043792523,786.0389470984801,417.3528988251247
2,DALYs (Disability-Adjusted Life Years),193,Botswana,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1692.800760063188,2019.4089928925532,1428.7662116759475
2,DALYs (Disability-Adjusted Life Years),385,Puerto Rico,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1971.17123346578,2400.011283171239,1638.5220771887462
2,DALYs (Disability-Adjusted Life Years),15,Myanmar,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1990.3838958158437,2413.629080640873,1659.198507695344
2,DALYs (Disability-Adjusted Life Years),27,Samoa,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,3392.519565662563,4078.8927847590458,2821.4481982300554
2,DALYs (Disability-Adjusted Life Years),422,United States Virgin Islands,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1973.7948308539783,2542.351696757028,1535.8379812969968
2,DALYs (Disability-Adjusted Life Years),217,Sierra Leone,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1160.464573787224,1446.6869758125097,945.0527060998407
2,DALYs (Disability-Adjusted Life Years),39,Tajikistan,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,728.561039278397,915.695571817392,588.0204608651333
2,DALYs (Disability-Adjusted Life Years),151,Qatar,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,2530.109789574546,3114.042713592659,2050.5684425906943
2,DALYs (Disability-Adjusted Life Years),117,Saint Vincent and the Grenadines,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,2723.704961616452,3231.249657254144,2323.2571910764755
2,DALYs (Disability-Adjusted Life Years),43,Albania,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,414.373098415303,554.7684415581342,304.7783790346236
2,DALYs (Disability-Adjusted Life Years),126,Costa Rica,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1062.4874349075878,1356.3089578117635,838.119101178273
2,DALYs (Disability-Adjusted Life Years),298,American Samoa,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,4418.850504996423,5234.086113767005,3791.955624711078
2,DALYs (Disability-Adjusted Life Years),91,Portugal,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,724.3424721363974,931.6675207056861,561.6530712822424
2,DALYs (Disability-Adjusted Life Years),51,Poland,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,751.9335319306739,927.9160443378998,607.0377587798505
2,DALYs (Disability-Adjusted Life Years),80,France,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,356.57354036322477,455.4096191889161,281.55988092803943
2,DALYs (Disability-Adjusted Life Years),150,Oman,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1644.8412766489303,1976.3741630139136,1377.1758797044627
2,DALYs (Disability-Adjusted Life Years),211,Mali,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1666.8786277227257,2050.2847711411696,1356.3496114426985
2,DALYs (Disability-Adjusted Life Years),162,Bhutan,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1038.4052631244585,1300.1638129382768,836.9655309877329
2,DALYs (Disability-Adjusted Life Years),44,Bosnia and Herzegovina,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1262.6081289859292,1525.630085134313,1029.958421907921
2,DALYs (Disability-Adjusted Life Years),63,Ukraine,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,398.90223142463753,513.2823151251287,305.32516521074575
2,DALYs (Disability-Adjusted Life Years),68,Republic of Korea,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,933.1554038933283,1260.9387030237226,690.4280085539607
2,DALYs (Disability-Adjusted Life Years),75,Austria,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,407.13779037037864,507.82925501649953,327.6633140929343
2,DALYs (Disability-Adjusted Life Years),127,El Salvador,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1649.1540098907728,1930.1723492124709,1415.9458235494508
2,DALYs (Disability-Adjusted Life Years),92,Spain,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,639.257918105655,844.2254461152614,474.1936898549813
2,DALYs (Disability-Adjusted Life Years),140,Bahrain,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,3401.4393509453635,3983.787987135337,2888.970275916167
2,DALYs (Disability-Adjusted Life Years),153,Syrian Arab Republic,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1074.1667829356877,1381.1986188668343,836.3596212771553
2,DALYs (Disability-Adjusted Life Years),141,Egypt,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1794.038439499418,2142.9503057394136,1542.2842310298338
2,DALYs (Disability-Adjusted Life Years),128,Guatemala,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,2406.4170704807143,2770.5357995166414,2118.2798023132186
2,DALYs (Disability-Adjusted Life Years),152,Saudi Arabia,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1423.473262980606,1802.0982857985014,1159.3172928883118
2,DALYs (Disability-Adjusted Life Years),114,Haiti,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,2910.9092095290143,3698.380936322308,2307.258049708607
2,DALYs (Disability-Adjusted Life Years),45,Bulgaria,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,864.5777178269054,1073.2014951541341,697.8146330524926
2,DALYs (Disability-Adjusted Life Years),116,Saint Lucia,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,2314.185578065142,2826.60487096702,1922.8243145075173
2,DALYs (Disability-Adjusted Life Years),189,United Republic of Tanzania,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1077.8875139671175,1322.9322174434192,875.0334504902063
2,DALYs (Disability-Adjusted Life Years),186,Seychelles,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1500.9062923415536,1892.2917786753194,1177.2873313576677
2,DALYs (Disability-Adjusted Life Years),87,Luxembourg,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,435.2200469249868,573.2614435268467,332.51160377486286
2,DALYs (Disability-Adjusted Life Years),33,Armenia,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,775.5124587281168,941.0525809785221,641.2121806174441
2,DALYs (Disability-Adjusted Life Years),164,Nepal,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1213.6101664801713,1525.2621188399378,979.2944405974101
2,DALYs (Disability-Adjusted Life Years),213,Niger,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1013.3600648455667,1273.1564695283657,797.1391698988496
2,DALYs (Disability-Adjusted Life Years),41,Uzbekistan,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,1151.375968414146,1373.4281573529195,981.4069651399083
2,DALYs (Disability-Adjusted Life Years),29,Tonga,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,3625.6469227815355,4423.072464772723,3000.5869750772895
2,DALYs (Disability-Adjusted Life Years),57,Belarus,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2020,345.91975432320714,436.8074388982391,272.2146623854926
